0.9	0	0	0	0.0809638	0.740475	0.178561	
0.902	0	0	0	0.0777735	0.738847	0.183379	
0.904	0	0	0	0.0746472	0.737092	0.188261	
0.906	0	0	0	0.0715851	0.735208	0.193207	
0.908	0	0	0	0.0685871	0.733196	0.198217	
0.91	0	0	0	0.0656532	0.731056	0.203291	
0.912	0	0	0	0.0627835	0.728787	0.208429	
0.914	0	0	0	0.0599779	0.726391	0.213632	
0.916	0	0	0	0.0572364	0.723866	0.218898	
0.918	0	0	0	0.0545591	0.721212	0.224229	
0.92	0	0	0	0.0519458	0.718431	0.229624	
0.922	0	0	0	0.0493967	0.715521	0.235082	
0.924	0	0	0	0.0469118	0.712483	0.240605	
0.926	0	0	0	0.0444909	0.709316	0.246193	
0.928	0	0	0	0.0421342	0.706022	0.251844	
0.93	0	0	0	0.0398416	0.702599	0.257559	
0.932	0	0	0	0.0376132	0.699048	0.263339	
0.934	0	0	0	0.0354489	0.695369	0.269183	
0.936	0	0	0	0.0333487	0.691561	0.27509	
0.938	0	0	0	0.0313126	0.687625	0.281062	
0.94	0	0	0	0.0293407	0.683561	0.287098	
0.942	0	0	0	0.0274328	0.679369	0.293199	
0.944	0	0	0	0.0255892	0.675048	0.299363	
0.946	0	0	0	0.0238096	0.670599	0.305591	
0.948	0	0	0	0.0220942	0.666022	0.311884	
0.95	0	0	0	0.0204429	0.661316	0.318241	
0.952	0	0	0	0.0188557	0.656483	0.324661	
0.954	0	0	0	0.0173326	0.651521	0.331146	
0.956	0	0	0	0.0158737	0.646431	0.337696	
0.958	0	0	0	0.0144789	0.641212	0.344309	
0.96	0	0	0	0.0131483	0.635866	0.350986	
0.962	0	0	0	0.0118818	0.630391	0.357728	
0.964	0	0	0	0.0106793	0.624787	0.364533	
0.966	0	0	0	0.00954107	0.619056	0.371403	
0.968	0	0	0	0.00846693	0.613196	0.378337	
0.97	0	0	0	0.00745691	0.607208	0.385335	
0.972	0	0	0	0.00651102	0.601092	0.392397	
0.974	0	0	0	0.00562925	0.594848	0.399523	
0.976	0	0	0	0.00481162	0.588475	0.406714	
0.978	0	0	0	0.00405811	0.581974	0.413968	
0.98	0	0	0	0.00336873	0.575345	0.421287	
0.982	0	0	0	0.00274348	0.568587	0.428669	
0.984	0	0	0	0.00218236	0.561701	0.436116	
0.986	0	0	0	0.00168537	0.554687	0.443627	
0.988	0	0	0	0.0012525	0.547545	0.451202	
0.99	0	0	0	0.000883767	0.540275	0.458842	
0.992	0	0	0	0.000579158	0.532876	0.466545	
0.994	0	0	0	0.000338677	0.525349	0.474313	
0.996	0	0	0	0.000162324	0.517693	0.482144	
0.998	0	0	0	5.01002e-05	0.50991	0.49004	
1	0	0	0	2.00401e-06	0.501998	0.498	
